stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,road_type,distance_to_major_road,distance_to_nearest_stop,stops_within_500m,stops_within_1km,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_poverty_rate,is_benchmark_ward,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,is_good_stop,pop_within_500m,subcounty_gini,trips_per_1k_pop_per_hour,pop_score,coverage_score,access_score,poverty_score,quality_score,gnn_probability,gnn_prediction,confidence
CANDIDATE_Mugumo-ini Ward_45,-1.4163732690614388,36.88666228713692,Mugumo-ini Ward,False,2,residential,6126.351499504144,6125.450173538327,0,0,33395,95.66697052700808,0,0,,0,0,16.147701015568348,8.456108579712986,19.99349723349604,50.0,100.0,4,1.0,0.4127514962940658,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,16.385837059197325,8.187153010773127,753.0,0.0003264052992817,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4228886688461294,0.0023556080060511933,0.10718161364544403,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_43,-1.445184584036326,36.82749313910048,Mugumo-ini Ward,False,6,residential,8995.426809055924,8991.952934957872,0,0,33395,95.66697052700808,0,0,,0,0,12.79780518772798,10.536915792901691,15.058694582554269,100.0,100.0,2,1.0,0.2606121704184369,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,17.693077529663714,8.187153010773127,753.0,0.0006669314526029,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.15282015509908364,0.0023556080060511933,0.053167910896034856,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_39,-1.4520060507902046,36.8061943484736,Mugumo-ini Ward,False,2,residential,7290.508106259259,7870.577908236167,0,0,33395,95.66697052700808,0,0,,0,0,18.12776730238407,12.995317636337276,23.260216968430864,66.66666666666667,100.0,9,6.0,0.6366459001328343,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,18.455148693540547,8.187153010773127,753.0,0.0002742916788754,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.2584708772598425,0.0023556080060511933,0.07429805532818663,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_36,-1.4741472611028068,36.86600595809956,Mugumo-ini Ward,False,2,residential,10030.476321022,10200.357579466738,0,0,33395,95.66697052700808,0,0,,0,0,12.79780518772798,10.536915792901691,15.058694582554269,100.0,100.0,2,1.0,0.2606121704184369,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,21.5700019947396,8.187153010773127,753.0,0.0001993724488796,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.0389699084710563,0.0023556080060511933,0.03039786157042939,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_37,-1.4331911007152267,36.84359839359797,Mugumo-ini Ward,False,2,residential,9563.88133717243,9741.082197338905,0,0,33395,95.66697052700808,0,0,,0,0,12.79780518772798,10.536915792901691,15.058694582554269,100.0,100.0,2,1.0,0.2606121704184369,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,16.584122073982122,8.187153010773127,753.0,0.0002090982553256,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.08224069178278959,0.0023556080060511933,0.03905201823277605,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_24,-1.4426263578856302,36.79287468175479,Mugumo-ini Ward,False,6,residential,6177.169576272535,6176.748249814084,0,0,33395,95.66697052700808,0,0,,0,0,18.12776730238407,12.995317636337276,23.260216968430864,66.66666666666667,100.0,9,6.0,0.6366459001328343,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,17.580779483211003,8.187153010773127,753.0,0.000971161429923,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.41805560348008886,0.0023556080060511933,0.10621500057223592,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_7,-1.3970349964396946,36.812135476293165,Mugumo-ini Ward,False,2,residential,4705.370795377543,4900.426546342416,0,0,33395,95.66697052700808,0,0,,0,0,19.525864407816123,9.542995074927996,22.021581741038155,60.0,100.0,6,2.0,0.4252876264569559,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,12.314926110986026,8.187153010773127,753.0,0.0004249558921205,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.5383046784710344,0.0023556080060511933,0.130264815570425,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_10,-1.4332651740845042,36.89255610296384,Mugumo-ini Ward,False,6,residential,6684.200098142675,6679.7936150729965,0,0,33395,95.66697052700808,0,0,,0,0,16.147701015568348,8.456108579712986,19.99349723349604,50.0,100.0,4,1.0,0.4127514962940658,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,18.35380659491764,8.187153010773127,753.0,0.0008975049231012,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.3706610166088258,0.0023556080060511933,0.0967360831979833,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_4,-1.466513379645491,36.76363845293716,Mugumo-ini Ward,False,2,residential,2343.064555582845,7688.209056367279,0,0,33395,95.66697052700808,0,0,,0,0,16.011766228251677,11.178644424362124,18.98599503064525,68.140589569161,94.64285714285714,110,43.0,0.4662004684581611,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,20.89400045461617,8.187153010773127,753.0,0.0008532188225092,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.27565281946512243,0.0023556080060511933,0.07773444376924261,0.0,0,1.0
CANDIDATE_Karen Ward_47,-1.4300280475244027,36.773476395348986,Karen Ward,False,2,residential,3961.713935141494,3949.626290283924,0,0,16628,125.91481364439316,0,0,,0,0,16.011766228251677,11.178644424362124,18.98599503064525,68.140589569161,94.64285714285714,110,43.0,0.4662004684581611,congested,38.49922811522797,90123.85907777146,12.7,False,severely_underserved,16.693945286524958,38.49922811522797,991.0,0.0005047046122264,0,991,0.348155049984002,25.96426766391263,0.00734874270501954,0.38421666386082504,0.6278846417210486,0.003906457763315437,0.22498444580883592,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_11,-1.42628040683865,36.79833547476338,Mugumo-ini Ward,False,2,residential,5164.7655943145255,5161.604417160261,0,0,33395,95.66697052700808,0,0,,0,0,18.12776730238407,12.995317636337276,23.260216968430864,66.66666666666667,100.0,9,6.0,0.6366459001328343,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,15.694721340578973,8.187153010773127,753.0,0.0003871642960728,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.5136977182598874,0.0023556080060511933,0.1253434235281956,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_12,-1.378676701874491,36.84753920131695,Mugumo-ini Ward,False,2,residential,5279.934357575802,5400.555461469356,0,0,33395,95.66697052700808,0,0,,0,0,18.780978854432146,11.3993773549039,22.471779604196268,50.0,100.0,6,2.0,0.3538606947717531,moderate,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,10.800776467997798,8.187153010773127,753.0,0.000378720859715,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4911848659216942,0.0023556080060511933,0.12084085306055697,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_16,-1.4679717514241613,36.782447845038654,Mugumo-ini Ward,False,6,residential,4122.037410628965,8250.804396313588,0,0,33395,95.66697052700808,0,0,,0,0,16.011766228251677,11.178644424362124,18.98599503064525,68.140589569161,94.64285714285714,110,43.0,0.4662004684581611,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,20.556124197309465,8.187153010773127,753.0,0.0014552378264946,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.22264771186666665,0.0023556080060511933,0.06713342224955146,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_13,-1.4760359589011929,36.864378559932895,Mugumo-ini Ward,False,2,residential,10171.590891433843,10376.288718951926,0,0,33395,95.66697052700808,0,0,,0,0,12.79780518772798,10.536915792901691,15.058694582554269,100.0,100.0,2,1.0,0.2606121704184369,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,21.72895626906965,8.187153010773127,753.0,0.0001966067466336,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.022394497485211162,0.0023556080060511933,0.02708277937326036,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_34,-1.47689439707025,36.77037691671343,Mugumo-ini Ward,False,6,unclassified,2482.1583485784763,8913.616204646352,0,0,33395,95.66697052700808,0,0,,0,0,16.011766228251677,11.178644424362124,18.98599503064525,68.140589569161,94.64285714285714,110,43.0,0.4662004684581611,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,21.8121368778364,8.187153010773127,753.0,0.0024162776423158,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.16020067627344947,0.0023556080060511933,0.054644015130908025,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_0,-1.4312278692165876,36.82288962191215,Mugumo-ini Ward,False,2,residential,7574.883640705734,7678.359803400688,0,0,33395,95.66697052700808,0,0,,0,0,12.79780518772798,10.536915792901691,15.058694582554269,100.0,100.0,2,1.0,0.2606121704184369,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,16.11653960903975,8.187153010773127,753.0,0.0002639956069617,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.2765807701184435,0.0023556080060511933,0.07792003389990683,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_31,-1.4442276981256812,36.80776082969575,Mugumo-ini Ward,False,2,residential,7315.438973097115,7312.869092757921,0,0,33395,95.66697052700808,0,0,,0,0,18.12776730238407,12.995317636337276,23.260216968430864,66.66666666666667,100.0,9,6.0,0.6366459001328343,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,17.580979740565336,8.187153010773127,753.0,0.0002733570261918,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.3110155993257113,0.0023556080060511933,0.0848069997413604,0.0,0,1.0
CANDIDATE_Mugumo-ini Ward_1,-1.386801554212384,36.86520972896861,Mugumo-ini Ward,False,6,unclassified,5259.520313938176,5607.607401474967,0,0,33395,95.66697052700808,0,0,,0,0,20.73645236502466,16.756342253058076,24.716562476991253,50.0,83.33333333333333,17,10.0,0.5026376899290854,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,12.374227608023158,8.187153010773127,753.0,0.001140571586446,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4716773983349313,0.0023556080060511933,0.11693935954320439,0.0,0,1.0
CANDIDATE_South C Ward_39,-1.3673016257621329,36.849624400135234,South C Ward,False,2,unclassified,4172.611092906683,4118.467984614084,0,0,9969,464.7086107611213,0,0,,0,0,23.46855016163081,16.141455212171223,26.725036805835067,38.46153846153846,75.0,24,12.0,0.6426845869171515,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,9.691102515652029,52.75712751657217,3659.0,0.0004792013332049,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.6119771651750647,0.021276895582041187,0.2678913170912396,0.0,0,1.0
CANDIDATE_Ruai Ward_21,-1.2649902034654965,37.065273736618416,Ruai Ward,False,2,residential,7361.454207137145,7622.528335691714,0,0,15749,49.7230864857944,0,0,,0,0,16.983245243959658,11.694791398435834,20.23767837966663,67.14285714285714,97.5,54,26.0,0.4736428352401466,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,27.680268973438423,9.222196984665509,452.0,0.0002716485486675,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.2818409504704107,0.0,0.08031060063610787,1e-45,0,1.0
CANDIDATE_Ruai Ward_30,-1.1844417863990404,37.05426040269301,Ruai Ward,False,2,residential,6510.386947544815,6434.332669511266,0,0,15749,49.7230864857944,0,0,,0,0,15.532831935864504,10.98896006621044,17.047455892415858,75.0,100.0,4,1.0,0.326308708982949,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,28.68893177943705,9.222196984665509,452.0,0.0003071542232264,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.39378720146481816,0.0,0.10269985083498936,3e-45,0,1.0
CANDIDATE_South C Ward_16,-1.367606371767846,36.83590952019724,South C Ward,False,6,unclassified,4348.4304732138735,4463.941261145667,0,0,9969,464.7086107611213,0,0,,0,0,16.975612453708074,12.307297946836805,20.087822124955583,71.66666666666667,91.66666666666669,28,11.0,0.5031416607114778,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,9.266169646216705,52.75712751657217,3659.0,0.0013794909556437,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.5794282851991034,0.021276895582041187,0.26138154109604733,6e-45,0,1.0
CANDIDATE_South C Ward_47,-1.373013651764146,36.83809772336269,South C Ward,False,6,unclassified,4934.958804058773,5051.827222961711,0,0,9969,464.7086107611213,0,0,,0,0,15.191943670873655,13.863330472925728,15.723388950052827,71.42857142857143,50.0,9,3.0,0.4704719688969648,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,9.907214782002628,52.75712751657217,3659.0,0.0012155693023747,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.5240404132258749,0.021276895582041187,0.25030396670140165,6e-45,0,1.0
CANDIDATE_Ruai Ward_36,-1.1625111603719822,37.0378303783712,Ruai Ward,False,2,residential,5390.596984975766,5375.5637572413925,0,0,15749,49.7230864857944,0,0,,0,0,15.532831935864504,10.98896006621044,17.047455892415858,75.0,100.0,4,1.0,0.326308708982949,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,28.13120912489319,9.222196984665509,452.0,0.0003709476070954,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.49353946767114765,0.0,0.12265030407625527,2.4e-44,0,1.0
CANDIDATE_Ruai Ward_39,-1.286048477154207,37.041146951019634,Ruai Ward,False,4,residential,4859.2442366567775,5179.624326191544,0,0,15749,49.7230864857944,0,0,,0,0,20.887666797987528,14.00933832492682,24.55610865028657,51.08695652173913,87.5,106,42.0,0.3922585056712187,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,24.895521099593992,9.222196984665509,452.0,0.0008230039078759,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.511999966520229,0.0,0.12634240384607154,9.7e-44,0,1.0
CANDIDATE_South C Ward_3,-1.3792768315999702,36.82707317130096,South C Ward,False,6,unclassified,5786.777687259826,5888.347907196146,0,0,9969,464.7086107611213,0,0,,0,0,20.531263291319,12.931061215571647,23.06466398323478,41.66666666666666,100.0,16,4.0,0.4898979485566356,moderate,52.75712751657217,70344.6251026133,12.7,False,underserved,10.385589837018276,52.75712751657217,3659.0,0.0010366673227977,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.44522733795153724,0.021276895582041187,0.2345413516465341,1.37e-43,0,1.0
CANDIDATE_South C Ward_21,-1.381024058954321,36.82992866911157,South C Ward,False,6,unclassified,5912.416616654482,6023.726933834644,0,0,9969,464.7086107611213,0,0,,0,0,20.531263291319,12.931061215571647,23.06466398323478,41.66666666666666,100.0,16,4.0,0.4898979485566356,moderate,52.75712751657217,70344.6251026133,12.7,False,underserved,10.616433518109872,52.75712751657217,3659.0,0.001014641854102,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.4324725578031048,0.021276895582041187,0.23199039561684762,1.37e-43,0,1.0
CANDIDATE_Ruai Ward_5,-1.1882748874095728,37.0662634539617,Ruai Ward,False,2,residential,7773.136311108429,7757.835265942805,0,0,15749,49.7230864857944,0,0,,0,0,15.532831935864504,10.98896006621044,17.047455892415858,75.0,100.0,4,1.0,0.326308708982949,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,29.76042440499378,9.222196984665509,452.0,0.0002572633048821,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.26909296290716445,0.0,0.07776100312345863,2.83e-43,0,1.0
CANDIDATE_Mugumo-ini Ward_25,-1.4228115658035456,36.89538487724016,Mugumo-ini Ward,False,6,unclassified,5856.034226953289,5850.616106800264,0,0,33395,95.66697052700808,0,0,,0,0,16.147701015568348,8.456108579712986,19.99349723349604,50.0,100.0,4,1.0,0.4127514962940658,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,17.481869326963796,8.187153010773127,753.0,0.001024409243229,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4487822521107232,0.0023556080060511933,0.11236033029836277,3.28e-43,0,1.0
CANDIDATE_Ruai Ward_13,-1.206524180040598,37.03199990850903,Ruai Ward,False,4,unclassified,4139.0942725636405,4480.113619495623,0,0,15749,49.7230864857944,0,0,,0,0,17.08330161363929,14.049286776560816,19.250455068695345,54.16666666666666,80.0,16,6.0,0.4568321925761286,moderate,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,25.4773049178872,9.222196984665509,452.0,0.0009661615742684,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.5779046010631096,0.0,0.13952333075464765,5.58e-43,0,1.0
CANDIDATE_South C Ward_22,-1.3737620019947754,36.85693546257311,South C Ward,False,2,unclassified,4246.198010311694,4694.999779678334,0,0,9969,464.7086107611213,0,0,,0,0,20.516170102280324,16.54831338608713,22.50009846037692,44.44444444444444,83.33333333333333,40,17.0,0.62227667549858,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,10.671339133579323,52.75712751657217,3659.0,0.0004708986948911,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.5576590298093723,0.021276895582041187,0.2570276900181011,1.473e-42,0,1.0
CANDIDATE_Ruai Ward_47,-1.2020790452476935,37.068557425008834,Ruai Ward,False,2,residential,8032.254639645098,8172.756778735154,0,0,15749,49.7230864857944,0,0,,0,0,15.532831935864504,10.98896006621044,17.047455892415858,75.0,100.0,4,1.0,0.326308708982949,congested,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,29.4741605876312,9.222196984665509,452.0,0.0002489650944375,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.23000099418845554,0.0,0.06994260937971684,3.174e-42,0,1.0
CANDIDATE_Ruai Ward_43,-1.1987167115331423,37.04367361260134,Ruai Ward,False,4,residential,5247.680691165817,5394.294841108819,0,0,15749,49.7230864857944,0,0,,0,0,17.08330161363929,14.049286776560816,19.250455068695345,54.16666666666666,80.0,16,6.0,0.4568321925761286,moderate,9.222196984665509,57829.6892264539,11.0,False,severely_underserved,26.998743565503588,9.222196984665509,452.0,0.0007620962743518,0,452,0.2237461265027511,15.77044615316401,0.003351797883621425,0.09107712513103293,0.4917747123571,0.0,0.12229735301344574,9.921e-42,0,1.0
CANDIDATE_South C Ward_12,-1.377163964271296,36.86498225731812,South C Ward,False,6,unclassified,4233.523887483319,5076.385146685012,0,0,9969,464.7086107611213,0,0,,0,0,20.76575043482816,16.936091649799565,22.95412688341592,45.45454545454545,75.0,30,15.0,0.7670061560189116,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,11.40493981809063,52.75712751657217,3659.0,0.0014169243483866,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.5217266802513494,0.021276895582041187,0.24984122010649654,5.4704e-41,0,1.0
CANDIDATE_Mugumo-ini Ward_49,-1.3826480572187752,36.85927282390246,Mugumo-ini Ward,False,6,unclassified,5019.835774874924,5665.86593886755,0,0,33395,95.66697052700808,0,0,,0,0,18.151508815812583,14.894479917366205,19.960969314949462,48.21428571428572,80.0,23,6.0,0.552835578954042,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,11.679623383177791,8.187153010773127,753.0,0.001195020165771,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4661885508032094,0.0023556080060511933,0.11584159003686002,5.4704e-41,0,1.0
CANDIDATE_South C Ward_0,-1.360133855509252,36.84080702171796,South C Ward,False,2,unclassified,3508.538223354268,3626.5779284071104,0,0,9969,464.7086107611213,0,0,,0,0,19.56171891182703,13.254035441369496,23.766841225465384,53.333333333333336,93.75,51,24.0,0.4840409612562898,congested,52.75712751657217,70344.6251026133,12.7,False,underserved,8.608581412138832,52.75712751657217,3659.0,0.0005698755427967,0,3659,0.348155049984002,28.829494748770223,0.02713324879683804,0.5269754714437004,0.65832075088331,0.021276895582041187,0.27716003423288865,1.1453e-40,0,1.0
CANDIDATE_Mugumo-ini Ward_9,-1.417362749473004,36.89396353986916,Mugumo-ini Ward,False,6,residential,5618.568228704165,5615.524488593096,0,0,33395,95.66697052700808,0,0,,0,0,16.147701015568348,8.456108579712986,19.99349723349604,50.0,100.0,4,1.0,0.4127514962940658,congested,8.187153010773127,121245.03465058042,12.7,False,severely_underserved,16.878423044914424,8.187153010773127,753.0,0.0010676976870487,0,753,0.348155049984002,14.845968786989689,0.005583857978687905,0.0807136319298685,0.4709314873314686,0.0023556080060511933,0.11679017734251186,1.6813e-40,0,1.0
